node_1,node_2,neighbours_1,neighbours_2,density_ego_with_node_1,density_ego_without_node_1,density_ego_with_node_2,density_ego_without_node_2,common_neigbhours,total_neigbhours,jaccard_coefficient,prefferential_attachment,friends_measure,shortest_path,link_exists
0.0,44.0,211.0,58.0,0.03308593400697487,0.02387722861656511,0.05786090005844535,0.024803387779794312,9.0,260.0,0.03461538461538462,12238.0,509.0,1.0,1.0
0.0,45.0,211.0,83.0,0.03308593400697487,0.02387722861656511,0.045324153757888695,0.022039377020276227,13.0,281.0,0.046263345195729534,17513.0,655.0,1.0,1.0
0.0,49.0,211.0,27.0,0.03308593400697487,0.02387722861656511,0.12433862433862433,0.05698005698005698,11.0,227.0,0.048458149779735685,5697.0,399.0,1.0,1.0
0.0,52.0,211.0,54.0,0.03308593400697487,0.02387722861656511,0.061952861952861954,0.026554856743535988,10.0,255.0,0.0392156862745098,11394.0,516.0,1.0,1.0
0.0,55.0,211.0,48.0,0.03308593400697487,0.02387722861656511,0.07312925170068027,0.03368794326241135,10.0,249.0,0.040160642570281124,10128.0,523.0,1.0,1.0
0.0,57.0,211.0,59.0,0.03308593400697487,0.02387722861656511,0.04632768361581921,0.013442431326709527,4.0,266.0,0.015037593984962405,12449.0,489.0,1.0,1.0
0.0,61.0,211.0,95.0,0.03308593400697487,0.02387722861656511,0.03574561403508772,0.01522956326987682,14.0,292.0,0.04794520547945205,20045.0,672.0,1.0,1.0
0.0,68.0,211.0,51.0,0.03308593400697487,0.02387722861656511,0.0693815987933635,0.03215686274509804,12.0,250.0,0.048,10761.0,476.0,1.0,1.0
0.0,70.0,211.0,42.0,0.03308593400697487,0.02387722861656511,0.07862679955703211,0.03368176538908246,6.0,247.0,0.024291497975708502,8862.0,489.0,1.0,1.0
0.0,76.0,211.0,39.0,0.03308593400697487,0.02387722861656511,0.08076923076923077,0.032388663967611336,8.0,242.0,0.03305785123966942,8229.0,416.0,1.0,1.0
0.0,80.0,211.0,51.0,0.03308593400697487,0.02387722861656511,0.05429864253393665,0.01647058823529412,5.0,257.0,0.019455252918287938,10761.0,455.0,1.0,1.0
0.0,81.0,211.0,75.0,0.03308593400697487,0.02387722861656511,0.04105263157894737,0.015135135135135135,9.0,277.0,0.032490974729241874,15825.0,555.0,1.0,1.0
0.0,85.0,211.0,47.0,0.03308593400697487,0.02387722861656511,0.0700354609929078,0.02960222016651249,9.0,249.0,0.03614457831325301,9917.0,480.0,1.0,1.0
0.0,90.0,211.0,71.0,0.03308593400697487,0.02387722861656511,0.04342723004694836,0.01609657947686117,8.0,274.0,0.029197080291970802,14981.0,525.0,1.0,1.0
0.0,92.0,211.0,37.0,0.03308593400697487,0.02387722861656511,0.08961593172119488,0.03903903903903904,6.0,242.0,0.024793388429752067,7807.0,456.0,1.0,1.0
0.0,106.0,211.0,26.0,0.03308593400697487,0.02387722861656511,0.09401709401709402,0.021538461538461538,5.0,232.0,0.021551724137931036,5486.0,340.0,1.0,1.0
0.0,109.0,211.0,21.0,0.03308593400697487,0.02387722861656511,0.12987012987012986,0.04285714285714286,4.0,228.0,0.017543859649122806,4431.0,338.0,1.0,1.0
0.0,111.0,211.0,26.0,0.03308593400697487,0.02387722861656511,0.10256410256410256,0.03076923076923077,5.0,232.0,0.021551724137931036,5486.0,362.0,1.0,1.0
0.0,115.0,211.0,29.0,0.03308593400697487,0.02387722861656511,0.08735632183908046,0.022167487684729065,3.0,237.0,0.012658227848101266,6119.0,365.0,1.0,1.0
0.0,119.0,211.0,25.0,0.03308593400697487,0.02387722861656511,0.11692307692307692,0.043333333333333335,6.0,230.0,0.02608695652173913,5275.0,355.0,1.0,1.0
0.0,121.0,211.0,29.0,0.03308593400697487,0.02387722861656511,0.10574712643678161,0.04187192118226601,6.0,234.0,0.02564102564102564,6119.0,401.0,1.0,1.0
0.0,122.0,211.0,10.0,0.03308593400697487,0.02387722861656511,0.32727272727272727,0.17777777777777778,2.0,219.0,0.0091324200913242,2110.0,312.0,1.0,1.0
0.0,129.0,211.0,30.0,0.03308593400697487,0.02387722861656511,0.1010752688172043,0.03908045977011494,6.0,235.0,0.02553191489361702,6330.0,387.0,1.0,1.0
0.0,131.0,211.0,27.0,0.03308593400697487,0.02387722861656511,0.10582010582010581,0.037037037037037035,6.0,232.0,0.02586206896551724,5697.0,353.0,1.0,1.0
0.0,134.0,211.0,24.0,0.03308593400697487,0.02387722861656511,0.10333333333333333,0.025362318840579712,6.0,229.0,0.026200873362445413,5064.0,341.0,1.0,1.0
0.0,135.0,211.0,19.0,0.03308593400697487,0.02387722861656511,0.14210526315789473,0.04678362573099415,3.0,227.0,0.013215859030837005,4009.0,343.0,1.0,1.0
0.0,139.0,211.0,43.0,0.03308593400697487,0.02387722861656511,0.06659619450317125,0.0221483942414175,8.0,246.0,0.032520325203252036,9073.0,421.0,1.0,1.0
0.0,141.0,211.0,19.0,0.03308593400697487,0.02387722861656511,0.14736842105263157,0.05263157894736842,3.0,227.0,0.013215859030837005,4009.0,336.0,1.0,1.0
0.0,149.0,211.0,25.0,0.03308593400697487,0.02387722861656511,0.1076923076923077,0.03333333333333333,6.0,230.0,0.02608695652173913,5275.0,369.0,1.0,1.0
0.0,151.0,211.0,34.0,0.03308593400697487,0.02387722861656511,0.0907563025210084,0.035650623885918005,8.0,237.0,0.03375527426160337,7174.0,390.0,1.0,1.0
0.0,155.0,211.0,26.0,0.03308593400697487,0.02387722861656511,0.08831908831908832,0.015384615384615385,3.0,234.0,0.01282051282051282,5486.0,321.0,1.0,1.0
0.0,157.0,211.0,23.0,0.03308593400697487,0.02387722861656511,0.13043478260869565,0.05138339920948617,7.0,227.0,0.030837004405286344,4853.0,362.0,1.0,1.0
0.0,159.0,211.0,28.0,0.03308593400697487,0.02387722861656511,0.08620689655172414,0.018518518518518517,3.0,236.0,0.012711864406779662,5908.0,337.0,1.0,1.0
0.0,160.0,211.0,18.0,0.03308593400697487,0.02387722861656511,0.15204678362573099,0.05228758169934641,4.0,225.0,0.017777777777777778,3798.0,294.0,1.0,1.0
0.0,169.0,211.0,36.0,0.03308593400697487,0.02387722861656511,0.06756756756756757,0.014285714285714285,6.0,241.0,0.024896265560165973,7596.0,374.0,1.0,1.0
0.0,181.0,211.0,27.0,0.03308593400697487,0.02387722861656511,0.09523809523809523,0.02564102564102564,3.0,235.0,0.01276595744680851,5697.0,360.0,1.0,1.0
0.0,192.0,211.0,17.0,0.03308593400697487,0.02387722861656511,0.16339869281045752,0.058823529411764705,3.0,225.0,0.013333333333333334,3587.0,325.0,1.0,1.0
0.0,195.0,211.0,40.0,0.03308593400697487,0.02387722861656511,0.07195121951219512,0.02435897435897436,7.0,244.0,0.028688524590163935,8440.0,375.0,1.0,1.0
0.0,200.0,211.0,16.0,0.03308593400697487,0.02387722861656511,0.17647058823529413,0.06666666666666667,5.0,222.0,0.02252252252252252,3376.0,335.0,1.0,1.0
0.0,206.0,211.0,26.0,0.03308593400697487,0.02387722861656511,0.09116809116809117,0.018461538461538463,2.0,235.0,0.00851063829787234,5486.0,332.0,1.0,1.0
0.0,219.0,211.0,24.0,0.03308593400697487,0.02387722861656511,0.1,0.021739130434782608,5.0,230.0,0.021739130434782608,5064.0,338.0,1.0,1.0
0.0,228.0,211.0,18.0,0.03308593400697487,0.02387722861656511,0.15204678362573099,0.05228758169934641,5.0,224.0,0.022321428571428572,3798.0,328.0,1.0,1.0
0.0,237.0,211.0,8.0,0.03308593400697487,0.02387722861656511,0.2777777777777778,0.07142857142857142,0.0,219.0,0.0,1688.0,269.0,1.0,1.0
0.0,238.0,211.0,24.0,0.03308593400697487,0.02387722861656511,0.09,0.010869565217391304,2.0,233.0,0.008583690987124463,5064.0,345.0,1.0,1.0
0.0,243.0,211.0,19.0,0.03308593400697487,0.02387722861656511,0.14736842105263157,0.05263157894736842,5.0,225.0,0.022222222222222223,4009.0,332.0,1.0,1.0
0.0,247.0,211.0,16.0,0.03308593400697487,0.02387722861656511,0.18382352941176472,0.075,6.0,221.0,0.027149321266968326,3376.0,316.0,1.0,1.0
0.0,252.0,211.0,15.0,0.03308593400697487,0.02387722861656511,0.19166666666666668,0.0761904761904762,4.0,222.0,0.018018018018018018,3165.0,306.0,1.0,1.0
0.0,258.0,211.0,16.0,0.03308593400697487,0.02387722861656511,0.15441176470588236,0.041666666666666664,3.0,224.0,0.013392857142857142,3376.0,313.0,1.0,1.0
0.0,261.0,211.0,16.0,0.03308593400697487,0.02387722861656511,0.1323529411764706,0.016666666666666666,1.0,226.0,0.004424778761061947,3376.0,296.0,1.0,1.0
0.0,266.0,211.0,10.0,0.03308593400697487,0.02387722861656511,0.3090909090909091,0.15555555555555556,2.0,219.0,0.0091324200913242,2110.0,305.0,1.0,1.0
0.0,267.0,211.0,32.0,0.03308593400697487,0.02387722861656511,0.07007575757575757,0.010080645161290322,1.0,242.0,0.004132231404958678,6752.0,336.0,1.0,1.0
0.0,268.0,211.0,18.0,0.03308593400697487,0.02387722861656511,0.14619883040935672,0.0457516339869281,3.0,226.0,0.01327433628318584,3798.0,305.0,1.0,1.0
0.0,269.0,211.0,15.0,0.03308593400697487,0.02387722861656511,0.15,0.02857142857142857,2.0,224.0,0.008928571428571428,3165.0,318.0,1.0,1.0
0.0,274.0,211.0,14.0,0.03308593400697487,0.02387722861656511,0.18095238095238095,0.054945054945054944,3.0,222.0,0.013513513513513514,2954.0,311.0,1.0,1.0
0.0,280.0,211.0,20.0,0.03308593400697487,0.02387722861656511,0.12380952380952381,0.031578947368421054,4.0,227.0,0.01762114537444934,4220.0,319.0,1.0,1.0
0.0,284.0,211.0,19.0,0.03308593400697487,0.02387722861656511,0.13157894736842105,0.03508771929824561,4.0,226.0,0.017699115044247787,4009.0,302.0,1.0,1.0
0.0,287.0,211.0,16.0,0.03308593400697487,0.02387722861656511,0.14705882352941177,0.03333333333333333,3.0,224.0,0.013392857142857142,3376.0,311.0,1.0,1.0
0.0,289.0,211.0,26.0,0.03308593400697487,0.02387722861656511,0.08262108262108261,0.009230769230769232,2.0,235.0,0.00851063829787234,5486.0,347.0,1.0,1.0
0.0,329.0,211.0,18.0,0.03308593400697487,0.02387722861656511,0.15204678362573099,0.05228758169934641,4.0,225.0,0.017777777777777778,3798.0,318.0,1.0,1.0
0.0,345.0,211.0,19.0,0.03308593400697487,0.02387722861656511,0.14736842105263157,0.05263157894736842,6.0,224.0,0.026785714285714284,4009.0,308.0,1.0,1.0
0.0,346.0,211.0,17.0,0.03308593400697487,0.02387722861656511,0.16339869281045752,0.058823529411764705,6.0,222.0,0.02702702702702703,3587.0,305.0,1.0,1.0
0.0,360.0,211.0,15.0,0.03308593400697487,0.02387722861656511,0.15833333333333333,0.0380952380952381,3.0,223.0,0.013452914798206279,3165.0,282.0,1.0,1.0
0.0,375.0,211.0,15.0,0.03308593400697487,0.02387722861656511,0.19166666666666668,0.0761904761904762,3.0,223.0,0.013452914798206279,3165.0,316.0,1.0,1.0
0.0,394.0,211.0,14.0,0.03308593400697487,0.02387722861656511,0.17142857142857143,0.04395604395604396,3.0,222.0,0.013513513513513514,2954.0,296.0,1.0,1.0
0.0,423.0,211.0,15.0,0.03308593400697487,0.02387722861656511,0.15833333333333333,0.0380952380952381,2.0,224.0,0.008928571428571428,3165.0,326.0,1.0,1.0
0.0,435.0,211.0,14.0,0.03308593400697487,0.02387722861656511,0.19047619047619047,0.06593406593406594,4.0,221.0,0.01809954751131222,2954.0,296.0,1.0,1.0
0.0,441.0,211.0,13.0,0.03308593400697487,0.02387722861656511,0.16483516483516483,0.02564102564102564,1.0,223.0,0.004484304932735426,2743.0,273.0,1.0,1.0
0.0,444.0,211.0,16.0,0.03308593400697487,0.02387722861656511,0.15441176470588236,0.041666666666666664,3.0,224.0,0.013392857142857142,3376.0,292.0,1.0,1.0
0.0,453.0,211.0,11.0,0.03308593400697487,0.02387722861656511,0.22727272727272727,0.07272727272727272,3.0,219.0,0.0136986301369863,2321.0,282.0,1.0,1.0
0.0,461.0,211.0,16.0,0.03308593400697487,0.02387722861656511,0.15441176470588236,0.041666666666666664,3.0,224.0,0.013392857142857142,3376.0,289.0,1.0,1.0
0.0,463.0,211.0,17.0,0.03308593400697487,0.02387722861656511,0.13725490196078433,0.029411764705882353,3.0,225.0,0.013333333333333334,3587.0,289.0,1.0,1.0
0.0,466.0,211.0,7.0,0.03308593400697487,0.02387722861656511,0.2857142857142857,0.047619047619047616,1.0,217.0,0.004608294930875576,1477.0,237.0,1.0,1.0
0.0,470.0,211.0,16.0,0.03308593400697487,0.02387722861656511,0.15441176470588236,0.041666666666666664,4.0,223.0,0.017937219730941704,3376.0,301.0,1.0,1.0
0.0,471.0,211.0,16.0,0.03308593400697487,0.02387722861656511,0.16176470588235295,0.05,3.0,224.0,0.013392857142857142,3376.0,294.0,1.0,1.0
0.0,475.0,211.0,10.0,0.03308593400697487,0.02387722861656511,0.21818181818181817,0.044444444444444446,2.0,219.0,0.0091324200913242,2110.0,249.0,1.0,1.0
0.0,476.0,211.0,19.0,0.03308593400697487,0.02387722861656511,0.13157894736842105,0.03508771929824561,2.0,228.0,0.008771929824561403,4009.0,281.0,1.0,1.0
0.0,496.0,211.0,11.0,0.03308593400697487,0.02387722861656511,0.21212121212121213,0.05454545454545454,2.0,220.0,0.00909090909090909,2321.0,266.0,1.0,1.0
0.0,504.0,211.0,7.0,0.03308593400697487,0.02387722861656511,0.35714285714285715,0.14285714285714285,2.0,216.0,0.009259259259259259,1477.0,275.0,1.0,1.0
0.0,505.0,211.0,14.0,0.03308593400697487,0.02387722861656511,0.1523809523809524,0.02197802197802198,1.0,224.0,0.004464285714285714,2954.0,291.0,1.0,1.0
0.0,509.0,211.0,16.0,0.03308593400697487,0.02387722861656511,0.15441176470588236,0.041666666666666664,3.0,224.0,0.013392857142857142,3376.0,282.0,1.0,1.0
0.0,518.0,211.0,15.0,0.03308593400697487,0.02387722861656511,0.14166666666666666,0.01904761904761905,1.0,225.0,0.0044444444444444444,3165.0,292.0,1.0,1.0
0.0,521.0,211.0,9.0,0.03308593400697487,0.02387722861656511,0.24444444444444444,0.05555555555555555,1.0,219.0,0.0045662100456621,1899.0,250.0,1.0,1.0
0.0,524.0,211.0,17.0,0.03308593400697487,0.02387722861656511,0.16339869281045752,0.058823529411764705,5.0,223.0,0.02242152466367713,3587.0,322.0,1.0,1.0
0.0,526.0,211.0,16.0,0.03308593400697487,0.02387722861656511,0.15441176470588236,0.041666666666666664,3.0,224.0,0.013392857142857142,3376.0,277.0,1.0,1.0
0.0,532.0,211.0,15.0,0.03308593400697487,0.02387722861656511,0.18333333333333332,0.06666666666666667,4.0,222.0,0.018018018018018018,3165.0,310.0,1.0,1.0
0.0,538.0,211.0,11.0,0.03308593400697487,0.02387722861656511,0.21212121212121213,0.05454545454545454,2.0,220.0,0.00909090909090909,2321.0,259.0,1.0,1.0
0.0,542.0,211.0,12.0,0.03308593400697487,0.02387722861656511,0.21794871794871795,0.07575757575757576,4.0,219.0,0.0182648401826484,2532.0,274.0,1.0,1.0
0.0,551.0,211.0,12.0,0.03308593400697487,0.02387722861656511,0.23076923076923078,0.09090909090909091,3.0,220.0,0.013636363636363636,2532.0,286.0,1.0,1.0
0.0,556.0,211.0,11.0,0.03308593400697487,0.02387722861656511,0.21212121212121213,0.05454545454545454,2.0,220.0,0.00909090909090909,2321.0,284.0,1.0,1.0
0.0,559.0,211.0,8.0,0.03308593400697487,0.02387722861656511,0.5,0.35714285714285715,4.0,215.0,0.018604651162790697,1688.0,316.0,1.0,1.0
0.0,560.0,211.0,14.0,0.03308593400697487,0.02387722861656511,0.19047619047619047,0.06593406593406594,2.0,223.0,0.008968609865470852,2954.0,291.0,1.0,1.0
0.0,561.0,211.0,24.0,0.03308593400697487,0.02387722861656511,0.09666666666666666,0.018115942028985508,3.0,232.0,0.01293103448275862,5064.0,321.0,1.0,1.0
0.0,570.0,211.0,13.0,0.03308593400697487,0.02387722861656511,0.16483516483516483,0.02564102564102564,1.0,223.0,0.004484304932735426,2743.0,291.0,1.0,1.0
0.0,571.0,211.0,11.0,0.03308593400697487,0.02387722861656511,0.24242424242424243,0.09090909090909091,3.0,219.0,0.0136986301369863,2321.0,291.0,1.0,1.0
0.0,593.0,211.0,14.0,0.03308593400697487,0.02387722861656511,0.21904761904761905,0.0989010989010989,6.0,219.0,0.0273972602739726,2954.0,306.0,1.0,1.0
0.0,597.0,211.0,14.0,0.03308593400697487,0.02387722861656511,0.18095238095238095,0.054945054945054944,2.0,223.0,0.008968609865470852,2954.0,281.0,1.0,1.0
0.0,605.0,211.0,17.0,0.03308593400697487,0.02387722861656511,0.1503267973856209,0.04411764705882353,5.0,223.0,0.02242152466367713,3587.0,300.0,1.0,1.0
0.0,607.0,211.0,15.0,0.03308593400697487,0.02387722861656511,0.15833333333333333,0.0380952380952381,3.0,223.0,0.013452914798206279,3165.0,270.0,1.0,1.0
0.0,610.0,211.0,12.0,0.03308593400697487,0.02387722861656511,0.24358974358974358,0.10606060606060606,4.0,219.0,0.0182648401826484,2532.0,310.0,1.0,1.0
0.0,646.0,211.0,8.0,0.03308593400697487,0.02387722861656511,0.25,0.03571428571428571,1.0,218.0,0.0045871559633027525,1688.0,258.0,1.0,1.0
0.0,649.0,211.0,12.0,0.03308593400697487,0.02387722861656511,0.3076923076923077,0.18181818181818182,5.0,218.0,0.022935779816513763,2532.0,333.0,1.0,1.0
0.0,653.0,211.0,22.0,0.03308593400697487,0.02387722861656511,0.11067193675889328,0.025974025974025976,4.0,229.0,0.017467248908296942,4642.0,318.0,1.0,1.0
0.0,663.0,211.0,12.0,0.03308593400697487,0.02387722861656511,0.20512820512820512,0.06060606060606061,2.0,221.0,0.00904977375565611,2532.0,284.0,1.0,1.0
0.0,670.0,211.0,9.0,0.03308593400697487,0.02387722861656511,0.3111111111111111,0.1388888888888889,3.0,217.0,0.013824884792626729,1899.0,261.0,1.0,1.0
0.0,696.0,211.0,8.0,0.03308593400697487,0.02387722861656511,0.2777777777777778,0.07142857142857142,2.0,217.0,0.009216589861751152,1688.0,267.0,1.0,1.0
0.0,710.0,211.0,11.0,0.03308593400697487,0.02387722861656511,0.21212121212121213,0.05454545454545454,2.0,220.0,0.00909090909090909,2321.0,269.0,1.0,1.0
0.0,738.0,211.0,10.0,0.03308593400697487,0.02387722861656511,0.23636363636363636,0.06666666666666667,1.0,220.0,0.004545454545454545,2110.0,281.0,1.0,1.0
0.0,740.0,211.0,12.0,0.03308593400697487,0.02387722861656511,0.19230769230769232,0.045454545454545456,2.0,221.0,0.00904977375565611,2532.0,259.0,1.0,1.0
0.0,751.0,211.0,8.0,0.03308593400697487,0.02387722861656511,0.3888888888888889,0.21428571428571427,5.0,214.0,0.02336448598130841,1688.0,268.0,1.0,1.0
0.0,755.0,211.0,14.0,0.03308593400697487,0.02387722861656511,0.14285714285714285,0.01098901098901099,1.0,224.0,0.004464285714285714,2954.0,264.0,1.0,1.0
0.0,761.0,211.0,9.0,0.03308593400697487,0.02387722861656511,0.26666666666666666,0.08333333333333333,1.0,219.0,0.0045662100456621,1899.0,258.0,1.0,1.0
0.0,794.0,211.0,8.0,0.03308593400697487,0.02387722861656511,0.3055555555555556,0.10714285714285714,2.0,217.0,0.009216589861751152,1688.0,279.0,1.0,1.0
0.0,796.0,211.0,12.0,0.03308593400697487,0.02387722861656511,0.21794871794871795,0.07575757575757576,2.0,221.0,0.00904977375565611,2532.0,267.0,1.0,1.0
0.0,839.0,211.0,8.0,0.03308593400697487,0.02387722861656511,0.2777777777777778,0.07142857142857142,2.0,217.0,0.009216589861751152,1688.0,257.0,1.0,1.0
0.0,843.0,211.0,8.0,0.03308593400697487,0.02387722861656511,0.2777777777777778,0.07142857142857142,2.0,217.0,0.009216589861751152,1688.0,261.0,1.0,1.0
0.0,861.0,211.0,9.0,0.03308593400697487,0.02387722861656511,0.26666666666666666,0.08333333333333333,2.0,218.0,0.009174311926605505,1899.0,276.0,1.0,1.0
0.0,889.0,211.0,11.0,0.03308593400697487,0.02387722861656511,0.18181818181818182,0.01818181818181818,1.0,221.0,0.004524886877828055,2321.0,257.0,1.0,1.0
0.0,926.0,211.0,9.0,0.03308593400697487,0.02387722861656511,0.24444444444444444,0.05555555555555555,1.0,219.0,0.0045662100456621,1899.0,244.0,1.0,1.0
0.0,949.0,211.0,14.0,0.03308593400697487,0.02387722861656511,0.19047619047619047,0.06593406593406594,3.0,222.0,0.013513513513513514,2954.0,305.0,1.0,1.0
0.0,955.0,211.0,8.0,0.03308593400697487,0.02387722861656511,0.3055555555555556,0.10714285714285714,2.0,217.0,0.009216589861751152,1688.0,270.0,1.0,1.0
0.0,974.0,211.0,10.0,0.03308593400697487,0.02387722861656511,0.2727272727272727,0.1111111111111111,3.0,218.0,0.013761467889908258,2110.0,284.0,1.0,1.0
0.0,978.0,211.0,7.0,0.03308593400697487,0.02387722861656511,0.42857142857142855,0.23809523809523808,3.0,215.0,0.013953488372093023,1477.0,286.0,1.0,1.0
0.0,996.0,211.0,11.0,0.03308593400697487,0.02387722861656511,0.16666666666666666,0.0,0.0,222.0,0.0,2321.0,244.0,1.0,1.0
0.0,997.0,211.0,8.0,0.03308593400697487,0.02387722861656511,0.3333333333333333,0.14285714285714285,2.0,217.0,0.009216589861751152,1688.0,259.0,1.0,1.0
0.0,1009.0,211.0,7.0,0.03308593400697487,0.02387722861656511,0.2857142857142857,0.047619047619047616,1.0,217.0,0.004608294930875576,1477.0,244.0,1.0,1.0
0.0,1025.0,211.0,9.0,0.03308593400697487,0.02387722861656511,0.3111111111111111,0.1388888888888889,3.0,217.0,0.013824884792626729,1899.0,301.0,1.0,1.0
0.0,1030.0,211.0,11.0,0.03308593400697487,0.02387722861656511,0.21212121212121213,0.05454545454545454,2.0,220.0,0.00909090909090909,2321.0,247.0,1.0,1.0
0.0,1060.0,211.0,8.0,0.03308593400697487,0.02387722861656511,0.2777777777777778,0.07142857142857142,1.0,218.0,0.0045871559633027525,1688.0,245.0,1.0,1.0
0.0,1061.0,211.0,10.0,0.03308593400697487,0.02387722861656511,0.23636363636363636,0.06666666666666667,2.0,219.0,0.0091324200913242,2110.0,284.0,1.0,1.0
